block,first_page,last_page,offset,ff,ff_pct,zero,zero_pct,unique,entropy,dominant,dominant_count,dominant_pct,mixed_ff00_pct,all_ff,all_zero,abnormal_pages,erased_pages,zero_pages,abnormal,reasons
513,32832,32895,67239936,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
514,32896,32959,67371008,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
515,32960,33023,67502080,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
516,33024,33087,67633152,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
517,33088,33151,67764224,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
518,33152,33215,67895296,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
519,33216,33279,68026368,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
520,33280,33343,68157440,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
521,33344,33407,68288512,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
522,33408,33471,68419584,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
523,33472,33535,68550656,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
524,33536,33599,68681728,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
525,33600,33663,68812800,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
526,33664,33727,68943872,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
527,33728,33791,69074944,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
528,33792,33855,69206016,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
529,33856,33919,69337088,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
530,33920,33983,69468160,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
531,33984,34047,69599232,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
532,34048,34111,69730304,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
533,34112,34175,69861376,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
534,34176,34239,69992448,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
535,34240,34303,70123520,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
536,34304,34367,70254592,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
537,34368,34431,70385664,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
538,34432,34495,70516736,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
539,34496,34559,70647808,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
540,34560,34623,70778880,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
541,34624,34687,70909952,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
542,34688,34751,71041024,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
543,34752,34815,71172096,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
544,34816,34879,71303168,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
545,34880,34943,71434240,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
546,34944,35007,71565312,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
547,35008,35071,71696384,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
548,35072,35135,71827456,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
549,35136,35199,71958528,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
550,35200,35263,72089600,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
551,35264,35327,72220672,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
552,35328,35391,72351744,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
553,35392,35455,72482816,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
554,35456,35519,72613888,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
555,35520,35583,72744960,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
556,35584,35647,72876032,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
557,35648,35711,73007104,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
558,35712,35775,73138176,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
559,35776,35839,73269248,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
560,35840,35903,73400320,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
561,35904,35967,73531392,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
562,35968,36031,73662464,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
563,36032,36095,73793536,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
564,36096,36159,73924608,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
565,36160,36223,74055680,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
566,36224,36287,74186752,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
567,36288,36351,74317824,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
568,36352,36415,74448896,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
569,36416,36479,74579968,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
570,36480,36543,74711040,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
571,36544,36607,74842112,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
572,36608,36671,74973184,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
573,36672,36735,75104256,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
574,36736,36799,75235328,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
575,36800,36863,75366400,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
576,36864,36927,75497472,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
577,36928,36991,75628544,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
578,36992,37055,75759616,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
579,37056,37119,75890688,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
580,37120,37183,76021760,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
581,37184,37247,76152832,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
582,37248,37311,76283904,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
583,37312,37375,76414976,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
584,37376,37439,76546048,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
585,37440,37503,76677120,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
586,37504,37567,76808192,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
587,37568,37631,76939264,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
588,37632,37695,77070336,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
589,37696,37759,77201408,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
590,37760,37823,77332480,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
591,37824,37887,77463552,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
592,37888,37951,77594624,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
593,37952,38015,77725696,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
594,38016,38079,77856768,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
595,38080,38143,77987840,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
596,38144,38207,78118912,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
597,38208,38271,78249984,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
598,38272,38335,78381056,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
599,38336,38399,78512128,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
600,38400,38463,78643200,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
601,38464,38527,78774272,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
602,38528,38591,78905344,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
603,38592,38655,79036416,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
604,38656,38719,79167488,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
605,38720,38783,79298560,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
606,38784,38847,79429632,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
607,38848,38911,79560704,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
608,38912,38975,79691776,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
609,38976,39039,79822848,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
610,39040,39103,79953920,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
611,39104,39167,80084992,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
612,39168,39231,80216064,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
613,39232,39295,80347136,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
614,39296,39359,80478208,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
615,39360,39423,80609280,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
616,39424,39487,80740352,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
617,39488,39551,80871424,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
618,39552,39615,81002496,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
619,39616,39679,81133568,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
620,39680,39743,81264640,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
621,39744,39807,81395712,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
622,39808,39871,81526784,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
623,39872,39935,81657856,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
624,39936,39999,81788928,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
625,40000,40063,81920000,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
626,40064,40127,82051072,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
627,40128,40191,82182144,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
628,40192,40255,82313216,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
629,40256,40319,82444288,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
630,40320,40383,82575360,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
631,40384,40447,82706432,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
632,40448,40511,82837504,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
633,40512,40575,82968576,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
634,40576,40639,83099648,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
635,40640,40703,83230720,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
636,40704,40767,83361792,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
637,40768,40831,83492864,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
638,40832,40895,83623936,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
639,40896,40959,83755008,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
640,40960,41023,83886080,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
641,41024,41087,84017152,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
642,41088,41151,84148224,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
643,41152,41215,84279296,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
644,41216,41279,84410368,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
645,41280,41343,84541440,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
646,41344,41407,84672512,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
647,41408,41471,84803584,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
648,41472,41535,84934656,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
649,41536,41599,85065728,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
650,41600,41663,85196800,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
651,41664,41727,85327872,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
652,41728,41791,85458944,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
653,41792,41855,85590016,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
654,41856,41919,85721088,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
655,41920,41983,85852160,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
656,41984,42047,85983232,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
657,42048,42111,86114304,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
658,42112,42175,86245376,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
659,42176,42239,86376448,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
660,42240,42303,86507520,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
661,42304,42367,86638592,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
662,42368,42431,86769664,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
663,42432,42495,86900736,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
664,42496,42559,87031808,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
665,42560,42623,87162880,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
666,42624,42687,87293952,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
667,42688,42751,87425024,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
668,42752,42815,87556096,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
669,42816,42879,87687168,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
670,42880,42943,87818240,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
671,42944,43007,87949312,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
672,43008,43071,88080384,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
673,43072,43135,88211456,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
674,43136,43199,88342528,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
675,43200,43263,88473600,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
676,43264,43327,88604672,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
677,43328,43391,88735744,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
678,43392,43455,88866816,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
679,43456,43519,88997888,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
680,43520,43583,89128960,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
681,43584,43647,89260032,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
682,43648,43711,89391104,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
683,43712,43775,89522176,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
684,43776,43839,89653248,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
685,43840,43903,89784320,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
686,43904,43967,89915392,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
687,43968,44031,90046464,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
688,44032,44095,90177536,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
689,44096,44159,90308608,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
690,44160,44223,90439680,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
691,44224,44287,90570752,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
692,44288,44351,90701824,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
693,44352,44415,90832896,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
694,44416,44479,90963968,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
695,44480,44543,91095040,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
696,44544,44607,91226112,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
697,44608,44671,91357184,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
698,44672,44735,91488256,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
699,44736,44799,91619328,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
700,44800,44863,91750400,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
701,44864,44927,91881472,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
702,44928,44991,92012544,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
703,44992,45055,92143616,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
704,45056,45119,92274688,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
705,45120,45183,92405760,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
706,45184,45247,92536832,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
707,45248,45311,92667904,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
708,45312,45375,92798976,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
709,45376,45439,92930048,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
710,45440,45503,93061120,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
711,45504,45567,93192192,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
712,45568,45631,93323264,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
713,45632,45695,93454336,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
714,45696,45759,93585408,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
715,45760,45823,93716480,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
716,45824,45887,93847552,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
717,45888,45951,93978624,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
718,45952,46015,94109696,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
719,46016,46079,94240768,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
720,46080,46143,94371840,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
721,46144,46207,94502912,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
722,46208,46271,94633984,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
723,46272,46335,94765056,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
724,46336,46399,94896128,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
725,46400,46463,95027200,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
726,46464,46527,95158272,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
727,46528,46591,95289344,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
728,46592,46655,95420416,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
729,46656,46719,95551488,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
730,46720,46783,95682560,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
731,46784,46847,95813632,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
732,46848,46911,95944704,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
